wvl Io(W/m2nm) H2Oabs gasesAbs O3abs NO2abs (SIN SUAVIZAR A 10NM  SERIA MEJOR PARTIR EL SUAVIZADO EN TRAMOS DE LONGITU DE ONDA) 
867 0.9245 3.47E-8 3.66E-8 0.0016 0
868 0.962 8.37E-8 1.07E-8 0.00149 0
869 0.961 3.45E-8 1.07E-8 0.0014 0
870 0.96 3.43E-8 0 0.00133 0
871 0.9565 2.21E-7 0 0.00127 0
872 0.953 5.61E-8 0 0.0012 0
873 0.9545 5.59E-8 0 0.00114 0
874 0.956 5.57E-8 0 0.0011 0
875 0.957 4.7E-7 0 0.00107 0
876 0.958 1.6E-6 0 0.00105 0
877 0.946 4.51E-7 0 0.00104 0
878 0.934 4.79E-6 0 0.00103 0
879 0.9345 3.64E-6 0 0.00104 0
880 0.935 2.74E-6 0 0.00106 0
881 0.929 2.03E-5 0 0.00107 0
882 0.923 3.38E-5 0 0.0011 0
883 0.93 1.33E-5 0 0.00114 0
884 0.937 2.18E-5 0 0.00118 0
885 0.9295 1.52E-5 0 0.00123 0
886 0.922 1.76E-4 0 0.00128 0
887 0.923 5.11E-5 0 0.00131 0
888 0.924 1.86E-4 0 0.00134 0
889 0.922 1.14E-5 0 0.00135 0
890 0.92 2.02E-4 0 0.00135 0
891 0.9155 8.93E-5 0 0.00134 0
892 0.911 4.38E-4 0 0.00134 0
893 0.9125 0.00148 0 0.00137 0
894 0.914 0.00337 0 0.00143 0
895 0.9165 0.00876 0 0.0015 0
896 0.919 0.0206 0 0.00158 0
897 0.9065 0.0468 0 0.00164 0
898 0.894 0.0358 0 0.00166 0
899 0.8915 0.107 0 0.00165 0
900 0.889 0.0329 0 0.0016 0
901 0.89 0.0665 0 0.00153 0
902 0.891 0.0497 0 0.00145 0
903 0.886 0.0438 0 0.00136 0
904 0.881 0.00732 0 0.00128 0
905 0.881 0.00847 0 0.00118 0
906 0.881 0.0132 0 0.00108 0
907 0.8675 0.065 0 9.87E-4 0
908 0.854 0.0503 0 9.18E-4 0
909 0.8595 0.0293 0 8.51E-4 0
910 0.865 0.0523 0 7.85E-4 0
911 0.869 0.0408 0 7.22E-4 0
912 0.873 0.036 0 6.69E-4 0
913 0.869 0.0561 0 6.25E-4 0
